Type,Name,Difference,Url1,Url2,Value1,Value2
"Field","[socialactivity] to","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=99cde6bc-6540-4343-9698-73329181f13b&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=99cde6bc-6540-4343-9698-73329181f13b&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Person who is the receiver of the activity.","For internal use only."
"Field","[socialactivity] isregularactivity","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=77c7fad3-9153-4a09-a77f-2a67abcc245a&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=77c7fad3-9153-4a09-a77f-2a67abcc245a&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Information regarding whether the activity is a regular activity type or event type.","For internal use only."
"Field","[socialactivity] scheduledend","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dabbef99-6900-4eb6-9649-347d3622b544&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dabbef99-6900-4eb6-9649-347d3622b544&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Scheduled end time of the activity.","For internal use only."
"Field","[socialactivity] statuscode","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dad6356a-7993-4b80-8c4d-311392287aa5&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dad6356a-7993-4b80-8c4d-311392287aa5&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Shows whether the social activity is completed, failed, or processing. This field is read-only.","For internal use only."
"Field","[socialactivity] actualdurationminutes","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1ca1e68d-d5d6-451a-a251-9eb4915d66ea&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1ca1e68d-d5d6-451a-a251-9eb4915d66ea&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Actual duration of the activity in minutes.","For internal use only."
"Field","[socialactivity] subject","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=aded5c3c-e831-486b-8de3-52bd741adafd&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=aded5c3c-e831-486b-8de3-52bd741adafd&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Subject associated with the activity.","For internal use only."
"Field","[socialactivity] serviceid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=29459d23-6275-4db9-8343-c270c102aa6c&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=29459d23-6275-4db9-8343-c270c102aa6c&entityId=e0a50003-7062-42ab-8a74-95eeec03c13e","Unique identifier for the associated service.","For internal use only."
"Field","[slaitem] modifiedonbehalfby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=255acb04-4daa-442f-9aeb-9d6cbb5cd9c2&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=255acb04-4daa-442f-9aeb-9d6cbb5cd9c2&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Shows who created the record on behalf of another user.","For internal use only."
"Field","[slaitem] applicablewhenxml","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=85f95dce-1ead-451c-a1ce-ed59d3893690&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=85f95dce-1ead-451c-a1ce-ed59d3893690&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Condition for SLA item","For internal use only."
"Field","[slaitem] description","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b4550bc2-67fe-4efb-b5ca-756c2022ee63&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b4550bc2-67fe-4efb-b5ca-756c2022ee63&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Type additional information to describe the SLA Item","For internal use only."
"Field","[slaitem] owninguser","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=feb87261-ce11-4ea8-8289-88c2a8de0281&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=feb87261-ce11-4ea8-8289-88c2a8de0281&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Unique identifier of the user who owns the SLA Item record.","For internal use only."
"Field","[slaitem] createdonbehalfby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6fd89de4-09bb-4d7f-9b83-3cfdaa633dae&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6fd89de4-09bb-4d7f-9b83-3cfdaa633dae&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Shows who created the record on behalf of another user.","For internal use only."
"Field","[slaitem] transactioncurrencyid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b1bdce92-c913-41ea-8d01-c449bde2540c&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b1bdce92-c913-41ea-8d01-c449bde2540c&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Unique identifier of the currency associated with the SLA Item record.","For internal use only."
"Field","[slaitem] slaid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b6281832-4f96-4da7-8a45-ad540f5b292f&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b6281832-4f96-4da7-8a45-ad540f5b292f&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Unique identifier for SLA associated with SLA Item.","For internal use only."
"Field","[slaitem] name","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6fe93fc3-e9fb-4298-a3ff-4d7edf8bafe8&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6fe93fc3-e9fb-4298-a3ff-4d7edf8bafe8&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Type a descriptive name of the service level agreement (SLA) item.","For internal use only."
"Field","[slaitem] failureafter","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=61c198e7-3a54-425a-a133-8e43ef1ea097&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=61c198e7-3a54-425a-a133-8e43ef1ea097&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Select how soon the success criteria must be met until the SLA item is considered failed and failure actions are initiated. The actual duration is based on the business hours as specified in the associated SLA record.","For internal use only."
"Field","[slaitem] sequencenumber","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=84f6851d-1e1a-41f2-8322-49ef4092bcf7&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=84f6851d-1e1a-41f2-8322-49ef4092bcf7&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Select the time zone, or UTC offset, for this address so that other people can reference it when they contact someone at this address.","For internal use only."
"Field","[slaitem] owningbusinessunit","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=efe73957-54c3-4d2d-82a2-095b614d35ee&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=efe73957-54c3-4d2d-82a2-095b614d35ee&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Unique identifier for the business unit that owns the record","For internal use only."
"Field","[slaitem] relatedfield","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a5d1d587-e2da-4fbe-9784-7281142bce6a&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=a5d1d587-e2da-4fbe-9784-7281142bce6a&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Select the field of the case record that this SLA item refers to.","For internal use only."
"Field","[slaitem] versionnumber","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7e38c18a-2d5f-459b-8e73-1222a0713788&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=7e38c18a-2d5f-459b-8e73-1222a0713788&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Version number of the SLA Item.","For internal use only."
"Field","[slaitem] modifiedby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6fbb5d7e-97c5-4578-9f4a-6863509c4af8&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6fbb5d7e-97c5-4578-9f4a-6863509c4af8&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Shows who last updated the record.","For internal use only."
"Field","[slaitem] createdby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dccf3cd4-8880-40ce-9d64-08ae701702ec&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=dccf3cd4-8880-40ce-9d64-08ae701702ec&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Shows who created the record.","For internal use only."
"Field","[slaitem] successconditionsxml","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1a47524a-ccd5-41da-acd6-8457763e13e1&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1a47524a-ccd5-41da-acd6-8457763e13e1&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Condition for SLA item","For internal use only."
"Field","[slaitem] solutionid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6d50e65c-3fae-4d2a-98b1-ff1ce36f5e1b&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=6d50e65c-3fae-4d2a-98b1-ff1ce36f5e1b&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Unique identifier of the associated solution.","For internal use only."
"Field","[slaitem] modifiedon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=4cc01165-c8f0-46bb-9eb7-a9f2e1004870&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=4cc01165-c8f0-46bb-9eb7-a9f2e1004870&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Shows the date and time when the record was last updated. The date and time are displayed in the time zone selected in Microsoft Dynamics CRM options.","For internal use only."
"Field","[slaitem] exchangerate","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1316a329-fe2b-4326-bfed-982e0a2dd39e&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=1316a329-fe2b-4326-bfed-982e0a2dd39e&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Exchange rate between the currency associated with the SLA Item record and the base currency.","For internal use only."
"Field","[slaitem] warnafter","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2da86813-bd2d-406e-9a40-a07ca8991354&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=2da86813-bd2d-406e-9a40-a07ca8991354&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Select how soon the success criteria must be met before warning actions are initiated. The actual duration is based on the business hours as specified in the associated SLA record.","For internal use only."
"Field","[slaitem] createdon","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=cf61b237-a8d5-4ec8-b37e-e7cfde603cb3&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=cf61b237-a8d5-4ec8-b37e-e7cfde603cb3&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Shows the date and time when the record was created. The date and time are displayed in the time zone selected in Microsoft Dynamics CRM options.","For internal use only."
"Field","[slaitem] workflowid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=953db83b-f3aa-456b-9f23-00e9f04f8ff9&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=953db83b-f3aa-456b-9f23-00e9f04f8ff9&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Workflow associated with the SLA Item.","For internal use only."
"Field","[slaitem] ownerid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=130cd84d-3283-40e6-9934-83a0dbd413ed&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=130cd84d-3283-40e6-9934-83a0dbd413ed&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Enter the user or team who owns the SLA. This field is updated every time the item is assigned to a different user.","For internal use only."
"Field","[slaitem] slaitemid","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b328fb8d-7be4-498f-89c8-f709326d65ff&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=b328fb8d-7be4-498f-89c8-f709326d65ff&entityId=75a352f6-72ae-4a75-846d-31b013df97d8","Unique identifier of the SLA Item.","For internal use only."
"Field","[socialprofile] modifiedonbehalfby","Different Description","http://qa2012/TEST/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e2144b29-6b73-426b-8d91-f13c7b444d26&entityId=abca28be-1051-e311-b214-00155d2d9600","http://qa2012/WorkflowScheduler/tools/systemcustomization/attributes/manageAttribute.aspx?attributeId=e2144b29-6b73-426b-8d91-f13c7b444d26&entityId=abca28be-1051-e311-b214-00155d2d9600","Unique identifier of the delegate user who modified the record.","For internal use only."
